=  Independiente - Argentinian Primera División 2005 Clausura

Number, Name, Pos, Height, Weight, Date of Birth, Birth Place, Previous Club
1, Carlos Navarro Montoya, G, 6'01", 13 03, 26-02-66, Medellín, Chacarita Juniors
2, Javier Muñoz Mustafá, D, 5'11", 12 04, 11-06-80, Firmat, Federacion Española
3, Diego Ludeña, D, 5'08", 11 07, 22-03-84, Quilmes, None
4, Jorge Martínez, D, 5'07", 11 03, 20-06-73, Montecarlo, Colón (Santa Fe)
5, Sebastián Carrizo, M, 5'10", 12 01, 25-02-78, San Isidro, Talleres (Córdoba)
6, David Abraham, D, 6'02", 13 05, 16-07-86, Chabás, None
7, Franco Cángele, F, 5'11", 12 00, 16-07-84, F.Madero, Boca Juniors
8, Lucas Pusineri, M, 5'10", 11 11, 16-06-76, Capital Federal, Saturn Ramenskoe
9, Eduardo Bustos Montoya, F, 5'11", 12 11, 10-03-76, Rosario, Banfield
10, Federico Insúa, M, 5'10", 11 07, 03-01-80, Capital Federal, Málaga
11, José Flores, F, 6'01", 14 02, 16-05-71, Capital Federal, Federacion Española
12, Robinson Zapata, G, 6'00", 13 08, 30-09-78, Florida Valle, Rosario Central
13, Rúben Salina, D, 5'10", 11 07, 16-06-84, Corrientes, None
15, Fernando Lorefice, M, 5'10", 11 07, 12-05-83, Quilmes, None
16, Sergio Orteman, M, 5'11", 12 11, 29-09-78, Montevideo, Olimpia [PAR]
17, Hernán Losada, M, 5'07", 10 01, 09-05-82, Capital Federal, None
18, Martín Fabro, M, 5'07", 10 01, 19-04-85, Mármol, None
19, Nicolás Frutos, F, 6'04", 12 04, 13-05-81, Santa Fé, Gimnasia y Esgrima (LP)
20, Sergio Agüero, F, 5'08", 11 09, 02-06-88, Capital Federal, None
21, Lucas Cariati, F, 5'09", 11 07, 24-01-83, Avellaneda, None
22, Cristian Zurita, M, 5'11", 12 06, 24-07-79, Salta, San Lorenzo
23, Matías Manrique, D, 6'01", 11 09, 01-01-80, Mendoza, Arsenal [ARG]
24, Oscar Ustari, G, 6'00", 12 13, 03-07-86, América, None
25, Carlos Matheu, D, 6'00", 12 11, 13-05-85, Bernal, None
26, Martín Morello, M, 6'00", 12 11, 13-06-83, San Pedro, None
27, Esteban Rivas, F, 5'11", 12 04, 28-07-84, Mar del Plata, None
28, Juan Eluchans, D, 5'10", 10 03, 14-04-80, Tandil, None
29, Lucas Biglia, M, 5'03", 09 13, 30-01-86, Mercedes, Argentinos Juniors
30, Ismael Sosa, F, 5'10", 11 00, 18-01-87, San Martín, None
31, Pablo Torres, F, 5'06", 11 00, 16-06-84, Avellaneda, None
32, Cristian Zurita, M, 5'11", 12 06, 24-07-79, Salta, San Lorenzo
36, Fernando Cácares, D, 5'10", 12 01, 07-02-69, San Isidrio, Córdoba
