=  Tunisia - Africa Cup of Nations 2021

Number, Name, Nat, Pos, Height, Weight, Date of Birth, Birth Place, Current Club
1, Farouk Ben Mustapha, TUN, G, 1.91, 83, 01-07-89, Bizerte, Espérance
2, Bilel Ifa, TUN, D, 1.82, 74, 09-03-90, Aryanah, Club Africain
3, Montassar Talbi, TUN, D, 1.90, 74, 26-05-98, Paris, Rubin Kazan
4, Omar Rekik, TUN, D, 1.86, 80, 20-12-01, Den Haag, Arsenal
5, Oussama Haddadi, TUN, D, 1.88, 79, 28-01-92, Tunis, Yeni Malatyaspor
6, Dylan Bronn, TUN, D, 1.85, 76, 19-06-95, Cannes, Metz
7, Youssef Msakni, TUN, M, 1.76, 73, 28-10-90, Tunis, Al-Arabi [QAT]
8, Saïf Khaoui, TUN, M, 1.80, 68, 27-04-95, Paris, Clermont
9, Yoann Touzghar, TUN, F, 1.79, 75, 28-11-86, Avignon, Troyes
10, Wahbi Khazri, TUN, M, 1.82, 76, 08-02-91, Ajaccio, St-Etienne
11, Seifeddine Jaziri, TUN, F, 1.80, 73, 12-02-93, Tunis, Zamalek
12, Ali Maâloul, TUN, D, 1.74, 78, 01-01-90, Sfax, Al-Ahly [EGY]
13, Ali Abdi, TUN, D, 1.83, 73, 20-12-93, Sfax, Caen
14, Hannibal Mejbri, TUN, M, 1.84, 70, 21-01-03, Ivry-sur-Seine, Manchester U
15, Mohamed Ali Ben Romdhane, TUN, M, 1.86, 80, 06-09-99, Tunis, Espérance
16, Aymen Dahmen, TUN, G, 1.88, 79, 28-01-97, Sfax, CS Sfaxien
17, Ellyes Skhiri, TUN, M, 1.85, 69, 10-05-95, Lunel, Köln
18, Ghailene Chaalali, TUN, M, 1.79, 62, 28-02-94, La Manouba, Espérance
19, Hamza Rafia, TUN, M, 1.78, 75, 02-04-99, Kalaat es Senam, Standard Liège (On Loan)
20, Mohamed Dräger, TUN, D, 1.80, 74, 25-06-96, Freiburg im Breisgau, Nottingham F
21, Hamza Mathlouthi, TUN, D, 1.77, 70, 25-07-92, Zarzouna, Zamalek
22, Bechir Ben Saïd, TUN, G, 1.92, 88, 29-11-94, Gabès, US Monastir
23, Naïm Sliti, TUN, M, 1.72, 75, 27-07-92, Marseille, Al-Ettifaq
24, Mohamed Amine Ben Hamida, TUN, D, 1.81, 75, 15-12-95, Tunis, Espérance
25, Anis Slimane, TUN, M, 1.88, 80, 16-03-01, Copenhagen, Brøndby
26, Ali Jemal, TUN, G, 1.92, 87, 09-06-90, Tunis, Étoile du Sahel
27, Issam Jebali, TUN, F, 1.86, 84, 25-12-91, Majaz al Bab, Odense
28, Aïssa Laïdouni, TUN, M, 1.83, 75, 13-12-96, Montfermeil, Ferencváros
