=  Switzerland - UEFA European Championship 2020

Number, Name, Nat, Pos, Height, Weight, Date of Birth, Birth Place, Current Club
1, Yann Sommer, SUI, G, 1.83, 77, 17-12-88, Morges, B Mönchengladbach
2, Kevin Mbabu, SUI, D, 1.84, 80, 19-04-95, Chêne-Bougeries, Wolfsburg
3, Silvan Widmer, SUI, D, 1.83, 81, 05-03-93, Aarau, Basel
4, Nico Elvedi, SUI, D, 1.88, 74, 30-09-96, Zürich, B Mönchengladbach
5, Manuel Akanji, SUI, D, 1.87, 85, 19-07-95, Winterthur, Borussia Dortmund
6, Denis Zakaria, SUI, M, 1.91, 76, 20-11-96, Kinshasa, B Mönchengladbach
7, Breel Embolo, SUI, F, 1.84, 71, 14-02-97, Yaoundé, B Mönchengladbach
8, Remo Freuler, SUI, M, 1.80, 80, 15-04-92, Ennenda, Atalanta
9, Haris Seferović, SUI, F, 1.85, 83, 22-02-92, Sursee, Benfica
10, Granit Xhaka, SUI, M, 1.85, 82, 27-09-92, Gnjilane, Arsenal
11, Ruben Vargas, SUI, M, 1.74, 64, 05-08-98, Adligenswil, Augsburg
12, Yvon Mvogo, SUI, G, 1.86, 84, 06-06-94, Fribourg, PSV Eindhoven (On Loan)
13, Ricardo Rodríguez, SUI, D, 1.82, 77, 25-08-92, Zürich, Torino
14, Steven Zuber, SUI, M, 1.77, 68, 17-08-91, Winterthur, Eintracht Frankfurt
15, Djibril Sow, SUI, M, 1.79, 70, 06-02-97, Zürich, Eintracht Frankfurt
16, Christian Fassnacht, SUI, F, 1.85, 74, 11-11-93, Zürich, Young Boys
17, Loris Benito, SUI, D, 1.84, 80, 07-01-92, Aarau, Bordeaux
18, Admir Mehmedi, SUI, M, 1.83, 77, 16-03-91, Gostivar, Wolfsburg
19, Mario Gavranović, SUI, F, 1.75, 68, 24-11-89, Lugano, Dinamo Zagreb
20, Edimilson Fernandes, SUI, M, 1.90, 70, 15-04-96, Sion, Mainz
21, Jonas Omlin, SUI, G, 1.89, 80, 10-01-94, Sarnen, Montpellier
22, Fabian Schär, SUI, D, 1.88, 84, 20-12-91, Wil, Newcastle U
23, Xherdan Shaqiri, SUI, M, 1.69, 72, 10-10-91, Gnjilane, Liverpool
24, Bećir Omeragić, SUI, D, 1.87, 76, 20-01-02, Geneva, Zürich
25, Eray Cümart, SUI, D, 1.83, 80, 04-02-98, Basel, Basel
26, Jordan Lotomba, SUI, D, 1.77, 67, 29-09-98, Yverdon-les-Bains, Nice
