=  Algeria - African Cup of Nations 2013

Number, Name, Nat, Pos, Height, Weight, Date of Birth, Birth Place, Current Club
1, Azzedine Doukha, ALG, G, 1.88, 78, 05-08-86, Chettia, USM El Harrach
2, Mehdi Mostefa Sbaa, ALG, M, 1.81, 82, 30-08-83, Dijon, Ajaccio
3, Liassine Cadamuro, ALG, D, 1.86, 76, 05-03-88, Toulouse, Real Sociedad
4, Essaïd Belkalem, ALG, D, 1.94, 90, 01-01-89, Mekla, JS Kabylie
5, Rafik Halliche, ALG, D, 1.87, 77, 02-09-86, Algiers, Académica
6, Djamel Mesbah, ALG, M, 1.79, 72, 09-10-84, Annecy, Milan
7, Ryad Boudebouz, ALG, M, 1.72, 59, 19-02-90, Colmar, Sochaux
8, Mehdi Lacen, ALG, M, 1.76, 74, 15-03-84, Versailles, Getafe
9, Islam Slimani, ALG, F, 1.86, 75, 18-06-88, Algiers, CR Belouizdad
10, Sofiane Feghouli, ALG, M, 1.78, 71, 26-12-89, Levallois-Perret, Valencia
11, Hameur Bouazza, ALG, F, 1.80, 76, 22-02-85, Evry, Racing Santander
12, Carl Medjani, ALG, D, 1.84, 84, 15-05-85, Lyon, Ajaccio
13, Mohamed Amine Aoudia, ALG, F, 1.90, 84, 06-06-87, El Harrach, ES Sétif
14, Foued Kadir, ALG, M, 1.79, 68, 05-12-83, Martigues, Valenciennes
15, El Arbi Soudani, ALG, F, 1.82, 75, 25-11-87, Chlef, Vitória Guimarães
16, Cédric Si Mohamed, ALG, G, 1.83, 68, 09-01-85, Roanne, JSM Bejaia
17, Adlène Guédioura, ALG, M, 1.85, 80, 12-11-85, La Roche-sur-Yon, Nottingham F
18, Khaled Lemmouchia, ALG, M, 1.77, 75, 06-12-81, Givors, Club Africain
19, Yassine Bezzaz, ALG, M, 1.79, 70, 19-07-81, Grarem Gouga, CS Constantine
20, Saad Tedjar, ALG, M, 1.83, 73, 14-01-86, Béjaïa, USM Alger
21, Faouzi Ghoulam, ALG, D, 1.86, 78, 01-02-91, Saint-Priest-en-Jarez, St-Etienne
22, Ali Rial, ALG, D, 1.84, 77, 26-03-80, Zemmouri, JS Kabylie
23, Raïs M'Bolhi, ALG, G, 1.88, 80, 25-04-86, Paris, Gazélec Ajaccio (On Loan)
