=  Argentina - Copa América 2011

Number, Name, Nat, Pos, Height, Weight, Date of Birth, Birth Place, Current Club
1, Juan Pablo Carrizo, ARG, G, 1.87, 87, 06-05-84, Villa Constitución, Lazio
2, Ezequiel Garay, ARG, D, 1.89, 83, 10-10-86, Rosario, Real Madrid
3, Pablo Zabaleta, ARG, D, 1.74, 74, 16-01-85, Capital Federal, Manchester C
4, Nicolás Burdisso, ARG, D, 1.82, 81, 12-04-81, Altos de Chipión, Roma
5, Esteban Cambiasso, ARG, M, 1.77, 78, 18-08-80, Buenos Aires, Internazionale
6, Gabriel Milito, ARG, D, 1.79, 80, 07-09-80, Bernal, Barcelona
7, Ángel Di Maria, ARG, M, 1.78, 75, 14-02-88, Rosario, Real Madrid
8, Javier Zanetti, ARG, D, 1.78, 75, 10-08-73, Buenos Aires, Internazionale
9, Gonzalo Higuaín, ARG, F, 1.84, 75, 10-12-87, Brest, Real Madrid
10, Lionel Messi, ARG, M, 1.69, 67, 24-06-87, Santa Fe, Barcelona
11, Carlos Tévez, ARG, F, 1.71, 75, 05-02-84, Ciudadela, Manchester C
12, Mariano Andújar, ARG, G, 1.94, 87, 30-07-83, Capital Federal, Catania
13, Nicolás Pareja, ARG, D, 1.81, 75, 19-01-84, Capital Federal, Spartak Moscow
14, Javier Mascherano, ARG, M, 1.78, 77, 08-06-84, Rosario, Barcelona
15, Lucas Biglia, ARG, M, 1.78, 63, 30-01-86, Mercedes, Anderlecht
16, Sergio Agüero, ARG, F, 1.72, 74, 02-06-88, Capital Federal, Atlético Madrid
17, Marcos Rojo, ARG, D, 1.87, 82, 20-03-90, La Plata, Spartak Moscow
18, Javier Pastore, ARG, M, 1.87, 75, 20-06-89, Córdoba, Palermo
19, Éver Banega, ARG, M, 1.74, 69, 29-06-88, Rosario, Valencia
20, Fernando Gago, ARG, M, 1.78, 69, 10-04-86, Ciudadela, Real Madrid
21, Ezequiel Lavezzi, ARG, F, 1.73, 75, 03-05-85, Villa Gobernador Gálvez, Napoli
22, Diego Milito, ARG, F, 1.83, 78, 12-06-79, Bernal, Internazionale
23, Sergio Romero, ARG, G, 1.92, 87, 22-02-87, Bernardo de Irigoyen, AZ Alkmaar
