=  Switzerland - World Cup 2014

Number, Name, Nat, Pos, Height, Weight, Date of Birth, Birth Place, Current Club
1, Diego Benaglio, SUI, G, 1.93, 83, 08-09-83, Zürich, Wolfsburg
2, Stephan Lichtsteiner, SUI, D, 1.81, 77, 16-01-84, Adligenswil, Juventus
3, Reto Ziegler, SUI, D, 1.83, 79, 16-01-86, Nyon, Sassuolo (On Loan)
4, Philippe Senderos, SUI, D, 1.90, 84, 14-02-85, Geneva, Valencia
5, Steve von Bergen, SUI, D, 1.81, 76, 10-06-83, Neuchâtel, Young Boys
6, Michael Lang, SUI, D, 1.85, 79, 08-02-91, Egnach, Grasshoppers
7, Tranquillo Barnetta, SUI, M, 1.78, 69, 22-05-85, Rotmonten, Eintracht Frankfurt (On Loan)
8, Gökhan Inler, SUI, M, 1.82, 80, 27-06-84, Olten, Napoli
9, Haris Seferovic, SUI, F, 1.85, 83, 22-02-92, Sursee, Real Sociedad
10, Granit Xhaka, SUI, M, 1.83, 70, 27-09-92, Gnjilane, B Mönchengladbach
11, Valon Behrami, SUI, M, 1.85, 78, 19-04-85, Kosovska Mitrovica, Napoli
12, Yann Sommer, SUI, G, 1.83, 77, 17-12-88, Morges, Basel
13, Ricardo Rodríguez, SUI, D, 1.80, 72, 25-08-92, Zürich, Wolfsburg
14, Valentin Stocker, SUI, M, 1.78, 65, 12-04-89, Basel, Basel
15, Blerim Dzemaili, SUI, M, 1.79, 73, 12-04-86, Tetovo, Napoli
16, Gelson Fernandes, SUI, M, 1.83, 70, 02-09-86, Praia, Freiburg
17, Mario Gavranović, SUI, F, 1.75, 68, 24-11-89, Lugano, Zürich
18, Admir Mehmedi, SUI, F, 1.83, 77, 16-03-91, Gostivar, Freiburg (On Loan)
19, Josip Drmić, SUI, F, 1.82, 70, 08-08-92, Lachen, Nürnberg
20, Johan Djourou, SUI, D, 1.91, 83, 18-01-87, Abidjan, Hamburg
21, Roman Bürki, SUI, G, 1.85, 83, 14-11-90, Münsingen, Grasshoppers
22, Fabian Schär, SUI, D, 1.86, 85, 20-12-91, Wil, Basel
23, Xherdan Shaqiri, SUI, M, 1.68, 61, 10-10-91, Gnjilane, Bayern Munich
